,carat,cut,color,clarity,depth,table,volume,price_bin,price
350,0.72,Ideal,G,VS2,62.8,56.0,117.45762,0.0,2805.0
351,0.82,Good,G,VS2,64.0,57.0,131.80406399999998,0.0,2805.0
352,0.81,Very Good,G,SI1,62.5,60.0,129.10055400000002,0.0,2806.0
353,0.75,Very Good,H,VVS1,60.6,58.0,122.8734,0.0,2806.0
354,0.7,Ideal,F,SI1,61.6,55.0,115.89978399999998,0.0,2806.0
355,0.71,Very Good,F,VS1,62.2,58.0,114.608208,0.0,2807.0
356,0.71,Very Good,F,VS1,60.0,57.0,121.28512,0.0,2807.0
357,0.93,Premium,J,SI2,61.9,57.0,147.609216,0.0,2807.0
358,0.8,Very Good,H,VS2,62.8,57.0,128.35929000000002,0.0,2808.0
359,0.7,Very Good,F,VS1,62.0,57.0,113.359488,0.0,2808.0
360,1.0,Fair,G,I1,66.4,59.0,152.68360800000002,0.0,2808.0
361,0.75,Very Good,G,VS2,63.4,56.0,121.09678,0.0,2808.0
362,0.58,Ideal,E,VVS2,60.9,56.0,96.94179,0.0,2808.0
363,0.73,Very Good,D,SI1,63.1,57.0,118.11198,0.0,2808.0
364,0.81,Very Good,F,SI1,63.1,59.0,124.308405,0.0,2809.0
365,0.81,Premium,D,SI2,59.2,57.0,134.319075,0.0,2809.0
366,0.71,Premium,F,SI1,60.7,54.0,119.56815999999999,0.0,2809.0
367,1.2,Fair,F,I1,64.6,56.0,194.078394,0.0,2809.0
368,0.7,Very Good,F,VS1,61.8,56.0,112.3185,0.0,2810.0
369,0.7,Very Good,F,VS1,59.9,60.0,117.26486399999999,0.0,2810.0
370,0.74,Ideal,D,SI2,61.7,55.0,122.35859999999998,0.0,2810.0
371,0.7,Good,F,VS1,62.8,61.0,109.679427,0.0,2810.0
372,0.8,Good,G,SI1,62.7,57.0,127.78912799999999,0.0,2810.0
373,0.75,Very Good,F,SI1,63.4,58.0,119.92780799999998,0.0,2811.0
374,0.83,Very Good,D,SI1,63.5,54.0,134.85199,0.0,2811.0
375,1.0,Fair,J,VS2,65.7,59.0,149.45189799999997,0.0,2811.0
376,0.7,Very Good,G,VS1,63.0,60.0,110.89424399999999,0.0,2812.0
377,0.7,Very Good,F,VS2,59.5,58.0,116.049375,0.0,2812.0
378,0.7,Good,E,SI1,63.5,59.0,106.25895000000001,0.0,2812.0
379,0.7,Very Good,F,VS2,61.7,58.0,111.80110300000001,0.0,2812.0
380,0.32,Premium,I,SI1,62.7,58.0,51.776634,0.0,554.0
381,0.32,Premium,I,SI1,62.8,58.0,52.204124,0.0,554.0
382,0.32,Ideal,I,SI1,62.4,57.0,51.70584,0.0,554.0
383,0.32,Premium,I,SI1,61.0,59.0,51.104867999999996,0.0,554.0
384,0.32,Very Good,I,SI1,63.1,56.0,52.827504,0.0,554.0
385,0.32,Ideal,I,SI1,60.7,57.0,53.34497999999999,0.0,554.0
386,0.3,Premium,H,SI1,60.9,59.0,48.443538,0.0,554.0
387,0.3,Premium,H,SI1,60.1,55.0,50.993712,0.0,554.0
388,0.3,Premium,H,SI1,62.9,58.0,48.634496000000006,0.0,554.0
389,0.3,Very Good,H,SI1,63.3,56.0,49.64259299999999,0.0,554.0
390,0.3,Good,H,SI1,63.8,55.0,48.3084,0.0,554.0
391,0.3,Ideal,H,SI1,62.9,57.0,48.11179799999999,0.0,554.0
392,0.3,Very Good,H,SI1,63.4,60.0,48.359475,0.0,554.0
393,0.32,Good,I,SI1,63.9,55.0,52.604271999999995,0.0,554.0
394,0.33,Ideal,H,SI2,61.4,56.0,68.53292499999999,0.0,554.0
395,0.29,Very Good,E,VS1,61.9,55.0,49.29618400000001,0.0,555.0
396,0.29,Very Good,E,VS1,62.4,55.0,46.9455,0.0,555.0
397,0.31,Very Good,F,SI1,61.8,58.0,50.362559999999995,0.0,555.0
398,0.34,Ideal,H,VS2,61.5,56.0,55.51739999999999,0.0,555.0
399,0.34,Ideal,H,VS2,60.4,57.0,57.056450000000005,0.0,555.0
400,0.34,Ideal,I,VS1,61.8,55.0,56.293887999999995,0.0,555.0
401,0.34,Ideal,I,VS1,62.0,56.0,57.078,0.0,555.0
402,0.3,Ideal,G,VS1,62.3,56.0,49.552932,0.0,555.0
403,0.29,Ideal,F,VS1,61.6,56.0,48.471984,0.0,555.0
404,0.35,Ideal,G,SI1,60.6,56.0,57.850896,0.0,555.0
405,0.43,Very Good,E,I1,58.4,62.0,71.63000000000001,0.0,555.0
406,0.32,Very Good,F,VS2,61.4,58.0,52.15158,0.0,556.0
407,0.36,Ideal,I,VS2,61.9,56.0,58.508796000000004,0.0,556.0
408,0.3,Ideal,G,VS2,62.0,56.0,48.954640000000005,0.0,556.0
409,0.26,Ideal,E,VS1,61.5,57.0,42.464016,0.0,556.0
410,0.7,Very Good,F,VS2,62.3,58.0,114.20323199999999,0.0,2812.0
411,0.7,Very Good,F,VS2,60.9,61.0,111.82235600000001,0.0,2812.0
412,0.71,Ideal,D,SI1,62.4,57.0,115.866608,0.0,2812.0
413,0.73,Premium,E,VS2,58.6,60.0,120.646048,0.0,2812.0
414,0.51,Ideal,F,VVS1,62.0,57.0,83.68647000000001,0.0,2812.0
415,0.91,Premium,G,SI2,59.8,58.0,149.39379000000002,0.0,2813.0
416,0.84,Very Good,E,SI1,63.4,55.0,135.30300000000003,0.0,2813.0
417,0.91,Good,I,VS2,64.3,58.0,143.69355,0.0,2813.0
418,0.76,Premium,E,SI1,62.2,59.0,123.58915799999998,0.0,2814.0
419,0.76,Ideal,E,SI1,61.7,57.0,124.52076,0.0,2814.0
420,0.75,Premium,E,SI1,61.1,59.0,121.964766,0.0,2814.0
421,0.55,Very Good,D,VVS1,61.5,56.0,89.025583,0.0,2815.0
422,0.76,Very Good,F,SI2,58.5,62.0,124.381157,0.0,2815.0
423,0.74,Premium,G,VS1,61.7,58.0,120.430842,0.0,2815.0
424,0.7,Ideal,H,SI1,60.4,56.0,116.592175,0.0,2815.0
425,0.7,Ideal,H,SI1,61.4,56.0,115.56864,0.0,2815.0
426,0.7,Ideal,H,SI1,61.5,55.0,117.44551800000002,0.0,2815.0
427,0.7,Ideal,H,SI1,61.4,56.0,116.50553199999999,0.0,2815.0
428,0.9,Fair,J,VS2,65.0,56.0,144.689408,0.0,2815.0
429,0.89,Premium,H,SI2,60.2,59.0,146.63924799999998,0.0,2815.0
430,0.72,Premium,E,VS2,58.3,58.0,123.04897600000001,0.0,2815.0
431,1.02,Premium,G,I1,60.3,58.0,167.7455,0.0,2815.0
432,0.78,Very Good,I,VVS2,61.4,56.0,127.99878000000002,0.0,2816.0
433,0.61,Ideal,G,VVS2,60.1,57.0,101.52825599999998,0.0,2816.0
434,0.71,Good,D,VS1,63.4,55.0,114.27682200000001,0.0,2816.0
435,0.78,Premium,F,SI1,61.5,59.0,127.563072,0.0,2816.0
436,0.87,Ideal,H,SI2,62.7,56.0,145.37908000000002,0.0,2816.0
437,0.83,Ideal,H,SI1,62.5,55.0,136.2624,0.0,2816.0
438,0.71,Premium,E,SI1,61.3,56.0,116.91148200000002,0.0,2817.0
439,0.71,Ideal,I,VVS2,60.2,56.0,121.42352799999998,0.0,2817.0
440,0.71,Ideal,E,VS2,62.7,57.0,113.005296,0.0,2817.0
441,0.71,Premium,E,VS2,62.3,58.0,113.48420500000002,0.0,2817.0
442,0.63,Ideal,F,VVS2,61.5,56.0,102.243648,0.0,2817.0
443,0.71,Premium,E,SI1,59.2,59.0,118.206748,0.0,2817.0
444,0.71,Premium,E,SI1,61.8,59.0,116.0235,0.0,2817.0
445,0.71,Ideal,E,SI1,61.3,55.0,116.17548799999999,0.0,2817.0
446,0.71,Premium,E,SI1,61.4,58.0,116.70921299999999,0.0,2817.0
447,0.9,Ideal,J,VS2,62.8,55.0,148.18496,0.0,2817.0
448,0.71,Good,E,SI1,62.8,64.0,108.58399999999999,0.0,2817.0
449,0.7,Premium,E,VS2,62.4,61.0,112.167616,0.0,2818.0
450,0.7,Premium,E,VS2,59.3,60.0,112.93715400000002,0.0,2818.0
451,0.7,Premium,E,VS2,63.0,60.0,111.80735999999999,0.0,2818.0
452,1.0,Premium,H,I1,61.3,60.0,161.474661,0.0,2818.0
453,0.86,Premium,F,SI2,59.3,62.0,147.555816,0.0,2818.0
454,0.8,Ideal,H,SI1,61.0,57.0,134.02560000000003,0.0,2818.0
455,0.7,Ideal,E,VS1,62.9,57.0,112.40420400000001,0.0,2818.0
456,0.7,Premium,E,VS1,59.6,57.0,120.59355000000001,0.0,2818.0
457,0.7,Premium,F,VS2,61.8,60.0,112.3206,0.0,2818.0
458,0.7,Premium,E,VS1,62.7,57.0,113.72495999999998,0.0,2818.0
459,1.0,Fair,H,SI2,65.3,62.0,158.307264,0.0,2818.0
460,0.72,Very Good,G,VS1,63.8,58.0,115.64707199999998,0.0,2819.0
461,0.72,Ideal,H,VS1,62.3,56.0,118.362318,0.0,2819.0
462,0.7,Good,F,VS1,59.7,63.0,115.05888,0.0,2819.0
463,0.86,Good,F,SI2,64.3,60.0,136.04734499999998,0.0,2819.0
464,0.71,Ideal,G,VS1,62.9,58.0,114.97327800000001,0.0,2820.0
465,0.75,Ideal,E,SI1,62.0,57.0,120.35116,0.0,2821.0
466,0.73,Premium,E,VS2,61.6,59.0,117.039834,0.0,2821.0
467,0.53,Ideal,E,VVS1,61.9,55.0,87.23624000000001,0.0,2821.0
468,0.73,Premium,E,SI1,61.3,58.0,119.21183999999998,0.0,2821.0
469,0.73,Good,E,SI1,63.6,57.0,118.35252,0.0,2821.0
470,0.73,Premium,E,SI1,59.6,61.0,121.55831999999998,0.0,2821.0
471,0.73,Premium,E,SI1,62.2,59.0,116.67401599999998,0.0,2821.0
472,0.73,Premium,D,SI1,61.7,55.0,122.35968,0.0,2821.0
473,0.73,Very Good,E,SI1,63.2,58.0,118.85184000000001,0.0,2821.0
474,0.7,Premium,E,VS1,60.8,60.0,114.058392,0.0,2822.0
475,0.72,Premium,E,VS2,60.3,59.0,118.89071999999999,0.0,2822.0
476,0.72,Premium,E,VS2,60.9,60.0,117.59616000000001,0.0,2822.0
477,0.72,Premium,E,VS2,62.4,59.0,117.74261999999999,0.0,2822.0
478,0.7,Premium,E,VS2,60.2,60.0,112.35384,0.0,2822.0
479,0.6,Ideal,F,VVS2,62.0,55.0,96.85332,0.0,2822.0
480,0.74,Ideal,I,VVS1,60.8,57.0,123.00970499999998,0.0,2822.0
481,0.73,Ideal,F,SI1,62.1,55.0,118.9813,0.0,2822.0
482,0.71,Premium,D,SI1,62.7,60.0,115.581249,0.0,2822.0
483,0.71,Premium,D,SI1,61.3,58.0,115.97520000000002,0.0,2822.0
484,0.7,Premium,D,SI1,60.2,60.0,116.4582,0.0,2822.0
485,0.7,Ideal,D,SI1,60.7,56.0,114.4572,0.0,2822.0
486,0.9,Good,J,VS2,64.0,61.0,140.58583199999998,0.0,2822.0
487,0.71,Ideal,D,SI1,60.2,56.0,120.25657600000001,0.0,2822.0
488,0.7,Premium,E,VS2,61.5,59.0,114.23786399999999,0.0,2822.0
489,0.7,Premium,E,VS2,62.6,56.0,115.05421600000001,0.0,2822.0
490,0.7,Ideal,D,SI1,59.7,58.0,116.19164400000001,0.0,2822.0
491,0.7,Good,E,SI1,61.4,64.0,112.79191400000002,0.0,2822.0
492,0.7,Ideal,D,SI1,62.5,57.0,110.269458,0.0,2822.0
493,0.7,Ideal,D,SI1,61.8,56.0,113.232249,0.0,2822.0
494,0.7,Premium,E,VS2,60.7,62.0,112.41401599999999,0.0,2822.0
495,0.7,Premium,F,VS2,60.6,58.0,115.78423999999998,0.0,2822.0
496,0.7,Ideal,D,SI1,61.4,54.0,115.5704,0.0,2822.0
497,0.79,Very Good,D,SI2,62.8,59.0,127.57806000000002,0.0,2823.0
498,0.9,Good,I,SI1,63.8,57.0,144.504942,0.0,2823.0
499,0.71,Premium,E,VS2,62.3,58.0,114.40784400000001,0.0,2823.0
500,0.61,Ideal,E,VVS2,61.3,54.0,104.72305999999999,0.0,2823.0
501,0.9,Fair,H,SI2,65.8,54.0,143.26884,0.0,2823.0
502,0.71,Ideal,E,SI1,60.5,56.0,114.72548700000002,0.0,2823.0
503,0.71,Premium,D,VS2,61.2,59.0,114.31210000000002,0.0,2824.0
504,0.77,Ideal,I,VVS2,62.1,57.0,124.227312,0.0,2824.0
505,0.74,Good,E,VS1,63.1,58.0,119.26995000000002,0.0,2824.0
506,0.82,Ideal,F,SI2,62.4,54.0,134.413356,0.0,2824.0
507,0.82,Premium,E,SI2,60.8,60.0,133.887105,0.0,2824.0
508,0.71,Premium,G,VS1,62.2,59.0,114.80857200000001,0.0,2825.0
509,0.83,Premium,H,SI1,60.0,59.0,133.89376000000001,0.0,2825.0
510,0.73,Very Good,G,VS1,62.0,57.0,119.393,0.0,2825.0
511,0.83,Premium,H,SI1,62.5,59.0,133.96305999999998,0.0,2825.0
512,1.17,Premium,J,I1,60.2,61.0,194.63451,0.0,2825.0
513,0.73,Premium,E,VS1,62.6,60.0,116.9228,0.0,2826.0
514,0.7,Good,E,VS1,57.2,59.0,118.053936,0.0,2826.0
515,0.9,Premium,I,SI2,62.2,59.0,140.562383,0.0,2826.0
516,0.7,Premium,E,VS1,62.2,58.0,110.93599999999999,0.0,2826.0
517,0.7,Very Good,D,VS2,63.3,56.0,110.61792,0.0,2826.0
518,0.7,Premium,E,VS1,59.4,61.0,113.46602399999999,0.0,2826.0
519,0.9,Very Good,I,SI2,63.5,56.0,145.31337200000002,0.0,2826.0
520,0.78,Premium,F,SI1,60.8,60.0,128.37171600000002,0.0,2826.0
521,0.96,Ideal,F,I1,60.7,55.0,158.426996,0.0,2826.0
522,0.7,Very Good,D,SI1,62.3,59.0,114.40926000000002,0.0,2827.0
523,0.72,Good,D,VS2,64.0,54.0,117.84863999999999,0.0,2827.0
524,0.79,Premium,H,VVS2,62.6,58.0,130.45844,0.0,2827.0
525,0.7,Ideal,H,VVS1,61.6,57.0,114.96531200000001,0.0,2827.0
526,0.7,Ideal,H,VVS1,62.3,55.0,114.20748,0.0,2827.0
527,0.7,Ideal,D,SI2,60.6,57.0,115.588102,0.0,2828.0
528,1.01,Premium,H,SI2,61.6,61.0,157.65471899999997,0.0,2828.0
529,0.72,Premium,F,VS1,62.2,58.0,116.679,0.0,2829.0
530,0.8,Good,E,SI2,63.7,54.0,130.09387500000003,0.0,2829.0
531,0.59,Ideal,E,VVS1,62.0,56.0,96.026544,0.0,2829.0
532,0.72,Ideal,F,VS1,61.7,57.0,117.57528999999998,0.0,2829.0
533,0.75,Premium,E,SI2,61.9,57.0,123.88219200000002,0.0,2829.0
534,0.8,Premium,E,SI2,60.2,57.0,131.98861499999998,0.0,2829.0
535,0.71,Very Good,E,VS2,62.7,59.0,114.64980000000003,0.0,2830.0
536,0.77,Very Good,H,SI1,61.7,56.0,124.519312,0.0,2830.0
537,0.97,Ideal,F,I1,60.7,56.0,160.74356999999998,0.0,2830.0
538,0.53,Ideal,F,VVS1,60.9,57.0,88.25677300000001,0.0,2830.0
539,0.53,Ideal,F,VVS1,61.8,57.0,85.69728000000002,0.0,2830.0
540,0.8,Ideal,I,VS2,62.1,54.4,131.64822,0.0,2830.0
541,0.9,Premium,G,SI1,60.6,62.0,142.371702,0.0,2830.0
542,0.76,Very Good,E,SI2,60.8,60.0,127.152142,0.0,2831.0
543,0.72,Ideal,E,SI1,62.3,57.0,117.21024,0.0,2831.0
544,0.75,Ideal,E,SI1,61.4,57.0,122.646606,0.0,2831.0
545,0.72,Premium,E,SI1,62.1,58.0,117.82713600000001,0.0,2831.0
546,0.79,Ideal,G,SI1,61.8,56.0,128.26945800000001,0.0,2831.0
547,0.72,Very Good,F,VS2,62.5,58.0,117.54035000000002,0.0,2832.0
548,0.91,Very Good,I,SI2,62.8,61.0,147.08709,0.0,2832.0
549,0.71,Premium,G,VVS2,62.1,57.0,115.00575000000002,0.0,2832.0
550,0.81,Premium,G,SI1,63.0,60.0,125.50529600000002,0.0,2832.0
551,0.82,Ideal,H,SI1,62.5,57.0,130.89881699999998,0.0,2832.0
552,0.71,Premium,F,VS1,62.2,58.0,114.608208,0.0,2832.0
553,0.9,Good,J,SI1,64.3,63.0,141.07873999999998,0.0,2832.0
554,0.8,Very Good,I,VS2,62.0,58.0,127.61322000000003,0.0,2833.0
555,0.56,Very Good,E,IF,61.0,59.0,91.35244800000001,0.0,2833.0
556,0.7,Very Good,D,VS2,59.6,61.0,115.45769999999999,0.0,2833.0
557,0.7,Ideal,D,VS2,61.0,57.0,116.04902399999997,0.0,2833.0
558,0.61,Ideal,F,VVS2,61.7,55.0,100.64842000000002,0.0,2833.0
559,0.85,Ideal,H,SI2,62.5,57.0,138.12649199999998,0.0,2833.0
560,0.7,Ideal,F,SI1,60.7,57.0,114.98677500000002,0.0,2833.0
561,0.8,Ideal,G,VS2,62.2,56.0,127.964826,0.0,2834.0
562,0.8,Ideal,H,VS2,62.8,57.0,128.35929000000002,0.0,2834.0
563,0.51,Very Good,D,VVS1,59.9,58.0,83.01924000000001,0.0,2834.0
564,0.53,Ideal,F,VVS1,61.4,57.0,87.02720000000001,0.0,2834.0
565,0.78,Ideal,I,VS2,61.8,55.0,129.27208000000002,0.0,2834.0
566,0.9,Very Good,J,SI1,63.4,54.0,147.74682,0.0,2834.0
567,0.9,Fair,G,SI2,65.3,59.0,143.4948,0.0,2834.0
568,0.77,Ideal,E,SI2,60.7,55.0,129.806985,0.0,2834.0
569,0.73,Ideal,F,VS1,61.2,56.0,122.51082199999998,0.0,2835.0
570,0.63,Ideal,F,VVS2,61.9,57.0,102.47497999999999,0.0,2835.0
571,0.7,Ideal,E,VS2,61.5,54.0,115.368,0.0,2835.0
572,0.72,Ideal,E,VS2,62.8,57.0,117.45869699999999,0.0,2835.0
573,0.72,Ideal,E,SI1,61.0,57.0,118.33972,0.0,2835.0
574,0.75,Premium,F,VS2,59.6,59.0,128.083032,0.0,2835.0
575,0.82,Very Good,H,SI1,60.7,56.0,134.330808,0.0,2836.0
576,0.71,Good,E,VS2,62.8,60.0,111.6892,0.0,2836.0
577,0.7,Premium,E,VS1,62.6,59.0,114.32917,0.0,2837.0
578,0.7,Ideal,E,VS1,61.8,56.0,115.291918,0.0,2837.0
579,0.71,Ideal,F,SI1,59.8,53.0,119.02714800000003,0.0,2838.0
580,0.76,Very Good,H,SI1,60.9,55.0,126.94492799999999,0.0,2838.0
581,0.82,Fair,F,SI1,64.9,58.0,127.25898899999999,0.0,2838.0
582,0.72,Premium,F,VS1,58.8,60.0,120.790353,0.0,2838.0
583,0.7,Premium,F,VS2,62.3,58.0,114.20323199999999,0.0,2838.0
584,0.7,Premium,F,VS2,61.7,58.0,111.80110300000001,0.0,2838.0
585,0.7,Premium,G,VS1,62.6,55.0,115.049232,0.0,2838.0
586,0.7,Premium,F,VS2,59.4,61.0,116.457165,0.0,2838.0
587,0.7,Very Good,E,SI1,63.5,59.0,106.25895000000001,0.0,2838.0
588,0.7,Premium,F,VS2,60.9,61.0,111.82235600000001,0.0,2838.0
589,0.7,Premium,F,VS2,59.5,58.0,116.049375,0.0,2838.0
590,0.7,Premium,G,VS1,63.0,60.0,110.89424399999999,0.0,2838.0
591,0.74,Very Good,E,SI1,60.0,57.0,121.28688,0.0,2839.0
592,0.71,Ideal,F,VS1,61.5,57.0,115.36940799999999,0.0,2839.0
593,0.7,Ideal,F,VS1,61.6,54.0,116.1017,0.0,2839.0
594,0.71,Ideal,F,VS1,62.1,55.0,118.015632,0.0,2839.0
595,0.71,Premium,F,VS1,59.1,61.0,116.720576,0.0,2839.0
596,0.71,Premium,F,VS1,59.0,60.0,115.78308000000001,0.0,2839.0
597,0.71,Premium,F,VS1,60.5,58.0,114.12830000000001,0.0,2839.0
598,0.7,Ideal,F,VS1,62.4,53.0,116.80433099999999,0.0,2839.0
599,0.73,Ideal,G,VS2,61.8,54.0,121.18404,0.0,2839.0
600,0.7,Ideal,E,VS2,62.1,54.0,115.215672,0.0,2839.0
601,0.7,Ideal,G,VS1,61.3,57.0,115.04165399999998,0.0,2839.0
602,0.71,Premium,G,VVS2,60.3,58.0,117.7386,0.0,2839.0
603,0.71,Premium,F,VS1,59.2,58.0,118.205364,0.0,2839.0
604,0.79,Premium,G,VS2,59.3,62.0,131.39723099999998,0.0,2839.0
605,0.71,Premium,F,VS1,62.7,59.0,113.7207,0.0,2839.0
606,0.77,Very Good,H,VS1,61.0,60.0,124.33247,0.0,2840.0
607,0.75,Very Good,F,SI2,59.8,56.0,121.90463999999999,0.0,2840.0
608,0.7,Ideal,F,SI1,61.0,56.0,117.39200000000001,0.0,2840.0
609,0.71,Premium,F,VS2,59.3,56.0,118.74895200000002,0.0,2840.0
610,0.92,Ideal,D,SI2,61.9,56.0,150.05363999999997,0.0,2840.0
611,0.83,Premium,F,SI2,61.4,59.0,136.610304,0.0,2840.0
612,0.7,Premium,H,VVS1,59.2,60.0,117.05367000000001,0.0,2840.0
613,0.73,Premium,F,VS2,60.3,59.0,122.94715000000001,0.0,2841.0
614,0.71,Very Good,D,VS1,63.4,55.0,114.27682200000001,0.0,2841.0
615,0.73,Very Good,D,SI1,63.9,57.0,117.31651800000002,0.0,2841.0
616,0.82,Ideal,F,SI2,61.7,53.0,137.3328,0.0,2841.0
617,0.82,Ideal,F,SI2,62.3,56.0,133.82941599999998,0.0,2841.0
618,0.82,Very Good,F,SI2,59.7,57.0,137.531088,0.0,2841.0
619,0.52,Ideal,F,VVS1,61.2,56.0,85.98688200000001,0.0,2841.0
620,1.0,Premium,F,I1,58.9,60.0,167.3001,0.0,2841.0
621,0.95,Fair,G,SI1,66.7,56.0,150.807888,0.0,2841.0
622,0.73,Ideal,D,SI1,61.4,57.0,118.5984,0.0,2841.0
623,0.73,Premium,F,VS2,59.9,59.0,118.54465,0.0,2841.0
624,0.73,Premium,G,VS1,61.4,58.0,119.549784,0.0,2841.0
625,0.8,Ideal,I,VS1,62.6,54.0,131.25350400000002,0.0,2842.0
626,0.7,Premium,F,VS2,58.7,61.0,112.13487999999998,0.0,2842.0
627,0.7,Very Good,E,VS2,60.2,62.0,113.27212500000002,0.0,2843.0
628,0.7,Very Good,E,VS2,62.7,58.0,113.72602499999999,0.0,2843.0
629,0.71,Very Good,E,VS2,59.4,58.0,115.31980800000001,0.0,2843.0
630,0.81,Very Good,F,SI2,63.2,58.0,130.85212800000002,0.0,2843.0
631,0.71,Very Good,D,SI1,61.5,58.0,117.44551800000002,0.0,2843.0
632,0.73,Ideal,G,VVS2,61.3,57.0,121.13152799999999,0.0,2843.0
633,0.73,Very Good,F,VS1,61.8,59.0,118.10905200000002,0.0,2843.0
634,0.72,Ideal,E,VS2,62.0,57.0,116.35266999999999,0.0,2843.0
635,0.81,Ideal,F,SI2,62.1,57.0,129.40536000000003,0.0,2843.0
636,0.71,Ideal,G,VVS2,60.7,57.0,118.207936,0.0,2843.0
637,0.73,Very Good,E,SI1,57.7,61.0,121.021376,0.0,2844.0
638,0.7,Very Good,E,VS1,62.0,59.0,112.64291999999999,0.0,2844.0
639,1.01,Ideal,I,I1,61.5,57.0,165.41799,0.0,2844.0
640,1.01,Good,I,I1,63.1,57.0,163.11752999999996,0.0,2844.0
641,0.79,Ideal,H,VS2,62.5,57.0,129.67131,0.0,2844.0
642,0.7,Very Good,E,VS2,61.8,59.0,112.322,0.0,2845.0
643,0.7,Very Good,E,VS2,58.9,60.0,117.32292,0.0,2845.0
644,0.8,Good,H,VS2,63.4,60.0,128.170368,0.0,2845.0
645,1.27,Premium,H,SI2,59.3,61.0,210.8232,0.0,2845.0
646,0.79,Ideal,D,SI1,61.5,56.0,128.56614,0.0,2846.0
647,0.72,Very Good,F,VS1,60.2,59.0,118.3476,0.0,2846.0
648,0.73,Ideal,H,VVS2,61.6,56.0,121.052688,0.0,2846.0
649,1.01,Fair,H,SI2,65.4,59.0,162.09018,0.0,2846.0
650,1.01,Good,H,I1,64.2,61.0,154.11375,0.0,2846.0
651,0.73,Ideal,E,SI1,59.1,59.0,123.63624,0.0,2846.0
652,0.7,Ideal,E,SI1,61.6,57.0,116.10028799999999,0.0,2846.0
653,0.7,Good,F,VS2,59.1,61.0,115.379712,0.0,2846.0
654,0.77,Premium,E,SI1,62.9,59.0,123.757776,0.0,2846.0
655,0.77,Premium,G,VS2,61.3,60.0,123.27018899999999,0.0,2846.0
656,0.77,Premium,G,VS1,61.4,58.0,127.00135800000001,0.0,2846.0
657,0.84,Very Good,H,SI1,61.2,57.0,139.62168,0.0,2847.0
658,0.72,Ideal,E,SI1,60.3,57.0,120.05136,0.0,2847.0
659,0.76,Premium,D,SI1,61.1,59.0,125.874924,0.0,2847.0
660,0.7,Very Good,G,VVS2,62.9,59.0,113.12003999999999,0.0,2848.0
661,0.54,Ideal,D,VVS2,61.5,55.0,89.98290000000001,0.0,2848.0
662,0.75,Fair,D,SI2,64.6,57.0,121.48136,0.0,2848.0
663,0.79,Good,E,SI1,64.1,54.0,128.334,0.0,2849.0
664,0.74,Very Good,E,VS1,63.1,58.0,119.26995000000002,0.0,2849.0
665,0.7,Very Good,E,VS2,61.0,60.0,116.25049799999998,0.0,2850.0
666,0.7,Ideal,F,VS2,60.8,59.0,114.97839900000002,0.0,2850.0
667,0.75,Ideal,J,SI1,61.5,56.0,123.19955999999999,0.0,2850.0
668,1.2,Very Good,H,I1,63.1,60.0,190.44517500000003,0.0,2850.0
669,0.8,Very Good,F,SI1,63.4,57.0,127.17805800000001,0.0,2851.0
670,0.66,Ideal,D,VS1,62.1,56.0,106.45941,0.0,2851.0
671,0.87,Very Good,F,SI2,61.0,63.0,141.58275,0.0,2851.0
672,0.86,Premium,H,SI1,62.7,59.0,136.169384,0.0,2851.0
673,0.74,Ideal,F,SI1,61.0,57.0,120.99905999999999,0.0,2851.0
674,0.58,Very Good,E,IF,60.6,59.0,95.350257,0.0,2852.0
675,0.78,Ideal,I,VS1,61.5,57.0,126.35884799999998,0.0,2852.0
676,0.74,Ideal,G,SI1,61.3,55.0,123.06878999999999,0.0,2852.0
677,0.73,Ideal,E,SI1,62.7,55.0,118.8108,0.0,2852.0
678,0.91,Very Good,I,SI1,63.5,57.0,143.764308,0.0,2852.0
679,0.71,Premium,F,VS2,62.6,58.0,115.05564000000001,0.0,2853.0
680,0.71,Good,G,VS1,63.5,55.0,114.601416,0.0,2853.0
681,0.79,Ideal,D,SI2,62.8,57.0,127.36035,0.0,2853.0
682,0.79,Premium,D,SI2,60.0,60.0,132.865623,0.0,2853.0
683,0.71,Premium,E,SI1,62.7,58.0,115.781526,0.0,2853.0
684,0.82,Premium,I,VS1,61.9,58.0,132.31311000000002,0.0,2853.0
685,0.78,Very Good,H,VS1,61.9,57.1,127.83099000000001,0.0,2854.0
686,0.7,Very Good,E,VS1,62.4,56.0,113.80391999999999,0.0,2854.0
687,1.12,Premium,H,I1,59.1,61.0,183.06,0.0,2854.0
688,0.73,Premium,E,VS2,62.0,57.0,121.51295999999999,0.0,2854.0
689,0.91,Fair,J,VS2,64.4,62.0,142.147602,0.0,2854.0
690,0.91,Fair,J,VS2,65.4,60.0,142.78560000000002,0.0,2854.0
691,0.91,Good,J,VS2,64.2,58.0,146.101536,0.0,2854.0
692,0.91,Fair,H,SI1,65.8,58.0,143.74958399999997,0.0,2854.0
693,0.7,Premium,E,VS1,58.4,59.0,118.181679,0.0,2854.0
694,0.68,Premium,F,VVS2,61.7,57.0,111.60601199999999,0.0,2854.0
695,0.73,Very Good,F,VS2,62.5,57.0,117.33449999999999,0.0,2855.0
696,1.03,Good,J,SI1,63.6,57.0,161.72470600000003,0.0,2855.0
697,0.74,Premium,D,VS2,62.4,57.0,119.8512,0.0,2855.0
698,1.02,Ideal,H,SI2,61.6,55.0,166.088186,0.0,2856.0
